OBS,County,Current.Price,Address,Zip,Median.Home.Price,Median.Household.Income,Beds,Full.Baths,Half.Baths,Heated.Area,Year.Built,Pool,Property.Style,Pool.Type,Property.Style.Type
1420,Osceola,2850,2945 CELLO LANE,34741,128800,69356,3,2,1,1690,2017,Community,Townhouse,1,0
1421,Osceola,0,2584 TANNER TER,34743,150100,69356,3,2,0,1677,2013,None,Single Family Residence,0,1
1422,Osceola,1200,211 DAWN CT,34743,150100,69356,2,3,0,1432,1993,None,Townhouse,0,0
1423,Osceola,1200,107 FLORAL CT,34743,150100,69356,3,2,0,1309,1988,None,Single Family Residence,0,1
1424,Osceola,1225,3108 LANDSEND CT,34743,150100,69356,3,2,0,1277,1992,Community,Townhouse,1,0
1425,Osceola,1250,211 DAWN CT,34743,150100,69356,2,3,0,1432,1993,None,Townhouse,0,0
1426,Osceola,1300,214 MAJORS LN Unit#D,34743,150100,69356,2,2,1,1200,1988,None,Townhouse,0,0
1427,Osceola,1300,147 LAKEPOINTE CIR,34743,150100,69356,3,2,1,1471,1989,Community,Townhouse,1,0
1428,Osceola,1300,335 OCEANSIDE CT,34743,150100,69356,3,2,0,1296,1990,None,Single Family Residence,0,1
1429,Osceola,1350,69 LAKEPOINTE CIR,34743,150100,69356,3,2,1,1471,1989,Community,Townhouse,1,0
1430,Osceola,1375,2514 SHELBY CIR,34743,150100,69356,3,2,0,1413,1995,None,Single Family Residence,0,1
1431,Osceola,1425,165 TOLUCA DR,34743,150100,69356,2,2,0,1260,1988,None,Single Family Residence,0,1
1432,Osceola,1450,2981 TOMORROW DR,34743,150100,69356,3,2,1,1703,2006,Community,Townhouse,1,0
1433,Osceola,1450,2755 MERRIEWEATHER LN,34743,150100,69356,3,2,1,1703,2007,Community,Townhouse,1,0
1434,Osceola,1450,222 BAY HEAD DR,34743,150100,69356,3,2,0,1563,1990,None,Single Family Residence,0,1
1435,Osceola,1450,2358 LILY PAD LN,34743,150100,69356,3,2,0,1862,1997,None,Single Family Residence,0,1
1436,Osceola,1460,2727 MERRIEWEATHER LN,34743,150100,69356,3,2,1,1703,2007,Community,Townhouse,1,0
1437,Osceola,1475,829 W BIRCHWOOD CIR,34743,150100,69356,3,2,0,1709,1986,Private,Single Family Residence,1,1
1438,Osceola,1495,148 CORAL REEF CIR,34743,150100,69356,3,2,0,1410,1989,None,Single Family Residence,0,1
1439,Osceola,1500,2075 CYPRESS BAY BLVD,34743,150100,69356,3,2,1,1824,2006,Community,Townhouse,1,0
1440,Osceola,1500,2343 TOPAZ TRL,34743,150100,69356,3,2,0,1437,2002,None,Single Family Residence,0,1
1441,Osceola,1500,103 VERACRUZ AVE,34743,150100,69356,3,2,0,1404,1987,None,Single Family Residence,0,1
1442,Osceola,1500,2424 WINFIELD DR,34743,150100,69356,3,2,0,1669,1995,None,Single Family Residence,0,1
1443,Osceola,1500,107 TOLUCA DR,34743,150100,69356,4,2,0,1390,1982,None,Single Family Residence,0,1
1444,Osceola,1500,2404 AVALON CT,34743,150100,69356,4,2,0,1477,1998,None,Single Family Residence,0,1
1445,Osceola,1550,3043 ROB WAY,34743,150100,69356,4,2,0,1988,2007,None,Single Family Residence,0,1
1446,Osceola,1580,2264 STONEHEDGE LOOP,34743,150100,69356,3,2,0,1625,1994,None,Single Family Residence,0,1
1447,Osceola,1595,2516 TEAK CT,34743,150100,69356,3,2,0,1616,2001,Community,Single Family Residence,1,1
1448,Osceola,1600,2722 RANDAL WAY,34743,150100,69356,4,2,0,1941,2007,None,Single Family Residence,0,1
1449,Osceola,1600,2533 QUAIL PARK TER,34743,150100,69356,4,2,0,1874,2000,None,Single Family Residence,0,1
1450,Osceola,1600,2020 LOCUST BERRY DR,34743,150100,69356,4,2,0,1842,2000,None,Single Family Residence,0,1
1451,Osceola,1625,2184 MALLARD CREEK CIR,34743,150100,69356,3,2,0,1676,2000,Community,Single Family Residence,1,1
1452,Osceola,1645,2711 ASHLEY CT,34743,150100,69356,3,2,0,1587,1992,Community,Single Family Residence,1,1
1453,Osceola,1650,891 FLORIDA PKWY,34743,150100,69356,4,3,0,1812,1983,None,Single Family Residence,0,1
1454,Osceola,1675,2531 TANNER TER,34743,150100,69356,4,2,0,1843,2013,None,Single Family Residence,0,1
1455,Osceola,1680,2145 MARISOL LOOP,34743,150100,69356,3,2,0,1480,2002,Community,Single Family Residence,1,1
1456,Osceola,1695,2401 BLACK POWDER LN,34743,150100,69356,4,2,0,1589,2001,Community,Single Family Residence,1,1
1457,Osceola,1700,2522 ISABELA TER,34743,150100,69356,4,2,0,1843,2015,None,Single Family Residence,0,1
1458,Osceola,1700,2402 COCO BAY CIR,34743,150100,69356,4,2,1,1967,1992,None,Single Family Residence,0,1
1459,Osceola,1750,3025 STILLWATER DR,34743,150100,69356,3,2,0,1352,1992,Private,Single Family Residence,1,1
1460,Osceola,1750,2262 MALLARD CREEK CIR,34743,150100,69356,4,2,0,1877,1997,Community,Single Family Residence,1,1
1461,Osceola,1760,2734 WOODSTREAM CIR,34743,150100,69356,4,2,0,1770,2002,Community,Single Family Residence,1,1
1462,Osceola,1785,2143 MARISOL LOOP,34743,150100,69356,3,2,0,1874,2002,Community,Single Family Residence,1,1
1463,Osceola,1795,130 SEABREEZE CIR,34743,150100,69356,4,2,1,1906,1990,Private,Single Family Residence,1,1
1464,Osceola,1795,1915 PERIDOT CIR,34743,150100,69356,4,2,0,1863,2002,None,Single Family Residence,0,1
1465,Osceola,1850,2346 FLAMINGO LAKES DR,34743,150100,69356,4,2,0,1932,1996,None,Single Family Residence,0,1
1466,Osceola,1200,509 MILDRED CT,34744,178100,69356,3,2,0,1850,2018,None,Single Family Residence,0,1
1467,Osceola,1300,1528 BROOKSIDE AVE,34744,178100,69356,2,2,0,1294,1980,None,Single Family Residence,0,1
1468,Osceola,1300,2367 PINE TREE TER,34744,178100,69356,3,2,0,1544,1979,None,Single Family Residence,0,1
1469,Osceola,1350,1052 UNIVERSAL REST PL,34744,178100,69356,3,2,0,1728,1997,Community,Townhouse,1,0
1470,Osceola,1400,3141 DASHA PALM DR,34744,178100,69356,3,2,0,1790,2006,Community,Single Family Residence,1,1
1471,Osceola,1400,1633 WINDSOR OAK CT,34744,178100,69356,3,2,1,1380,1998,Community,Townhouse,1,0
1472,Osceola,1450,2530 HEATH CT,34744,178100,69356,3,2,0,1656,1987,None,Single Family Residence,0,1
1473,Osceola,1500,2626 GENTRE ST,34744,178100,69356,3,2,0,1393,1988,None,Single Family Residence,0,1
1474,Osceola,1525,1216 LA FORTUNA BLVD,34744,178100,69356,3,2,1,1921,2007,Community,Townhouse,1,0
1475,Osceola,1550,1203 LA FORTUNA BLVD,34744,178100,69356,3,2,1,1888,2007,Community,Townhouse,1,0
1476,Osceola,1550,1222 LA FORTUNA BLVD,34744,178100,69356,3,2,1,1921,2007,None,Townhouse,0,0
1477,Osceola,1550,2906 MILL RUN BLVD,34744,178100,69356,4,2,0,1940,1989,None,Single Family Residence,0,1
1478,Osceola,1575,3890 WOOD THRUSH DR,34744,178100,69356,3,2,0,1596,2006,None,Single Family Residence,0,1
1479,Osceola,1590,2613 BIRCHWOOD AVE,34744,178100,69356,3,2,0,1524,1989,None,Single Family Residence,0,1
1480,Osceola,1595,2842 RUNNING BROOK CIR,34744,178100,69356,3,2,0,1673,2013,Community,Single Family Residence,1,1
1481,Osceola,1600,2547 KARI DR,34744,178100,69356,3,2,0,1287,1984,None,Single Family Residence,0,1
1482,Osceola,1600,3817 SWALLOWTAIL LN,34744,178100,69356,3,2,0,1757,2004,None,Single Family Residence,0,1
1483,Osceola,1600,4095 LONGWORTH LOOP,34744,178100,69356,4,2,0,1654,2007,Community,Single Family Residence,1,1
1484,Osceola,1600,2368 HARBOR TOWN DR,34744,178100,69356,4,2,0,1263,1997,None,Single Family Residence,0,1
1485,Osceola,1600,2322 MEADOW CT,34744,178100,69356,4,2,0,1432,1974,Private,Single Family Residence,1,1
1486,Osceola,1605,1734 OAK BREEZE AVE,34744,178100,69356,3,2,0,1294,1986,None,Single Family Residence,0,1
1487,Osceola,1650,2827 SCENIC LN,34744,178100,69356,3,2,0,1794,2010,None,Single Family Residence,0,1
1488,Osceola,1650,3023 JULIP DR,34744,178100,69356,4,2,0,1654,2005,Community,Single Family Residence,1,1
1489,Osceola,1675,3129 VIA OTERO DR,34744,178100,69356,3,2,1,1584,2017,Community,Townhouse,1,0
1490,Osceola,1695,2733 PEGGY DR,34744,178100,69356,3,3,0,1705,1989,None,Single Family Residence,0,1
1491,Osceola,1695,3232 QUEEN ALEXANDRIA DR,34744,178100,69356,3,2,0,1770,2010,None,Single Family Residence,0,1
1492,Osceola,1700,3114 RIACHUELO LN,34744,178100,69356,3,2,0,1613,2003,Community,Single Family Residence,1,1
1493,Osceola,1700,3234 QUEEN ALEXANDRIA DR,34744,178100,69356,3,2,0,1541,2010,None,Single Family Residence,0,1
1494,Osceola,1700,3106 CAMINO REAL DR N,34744,178100,69356,3,2,1,1584,2017,Community,Townhouse,1,0
1495,Osceola,1750,1425 LUND AVE,34744,178100,69356,3,2,0,1833,1986,None,Single Family Residence,0,1
1496,Osceola,1750,3011 JULIP DR,34744,178100,69356,4,2,0,1654,2005,None,Single Family Residence,0,1
1497,Osceola,1800,2885 RUNNING BROOK CIR,34744,178100,69356,3,2,0,1673,2013,None,Single Family Residence,0,1
1498,Osceola,1800,3046 DASHA PALM DR,34744,178100,69356,3,2,0,1895,2009,Community,Single Family Residence,1,1
1499,Osceola,1800,3184 DASHA PALM DR,34744,178100,69356,4,2,0,1960,2006,Community,Single Family Residence,1,1
1500,Osceola,1800,3103 SANGRIA ST,34744,178100,69356,4,2,0,1848,2017,Community,Single Family Residence,1,1
1501,Osceola,1850,3047 SANGRIA ST,34744,178100,69356,3,2,0,1770,2016,Community,Single Family Residence,1,1
1502,Osceola,1859,3188 QUEEN ALEXANDRIA DR,34744,178100,48983,3,2,0,1770,2011,Community,Single Family Residence,1,1
1503,Osceola,1860,4420 SILVER CREEK ST,34744,178100,48983,3,2,1,1887,2019,Community,Single Family Residence,1,1
1504,Osceola,1950,3059 SANGRIA ST,34744,178100,48983,4,2,0,1900,2017,None,Single Family Residence,0,1
1505,Osceola,1300,5220 PARADISE CAY CIR,34746,165500,67383,3,3,0,1362,2007,Community,Townhouse,1,0
1506,Osceola,1300,5413 PARADISE CAY CIR,34746,165500,67383,3,3,0,1362,2006,Community,Townhouse,1,0
1507,Osceola,1350,5087 DOMINICA DR,34746,165500,67383,2,2,1,1304,2010,Community,Townhouse,1,0
1508,Osceola,1375,2466 CARAVELLE CIR,34746,165500,67383,4,2,1,1400,2007,None,Townhouse,0,0
1509,Osceola,1375,2479 CARAVELLE CIR,34746,165500,67383,4,2,1,1400,2007,None,Townhouse,0,0
1510,Osceola,1395,2542 DAVENPORT CIR,34746,165500,67383,3,2,0,1300,1991,Private,Single Family Residence,1,1
1511,Osceola,1400,3274 MOCCASIN DR,34746,165500,67383,3,2,0,1328,1988,Community,Single Family Residence,1,1
1512,Osceola,1400,2378 CARAVELLE CIR,34746,165500,67383,4,3,0,1512,2007,Community,Townhouse,1,0
1513,Osceola,1450,3176 OWASSA CT,34746,165500,67383,3,2,0,1330,1985,Community,Single Family Residence,1,1
1514,Osceola,1450,5512 PARADISE CAY CIR,34746,165500,67383,3,2,1,1364,2007,Community,Townhouse,1,0
1515,Osceola,1450,2460 CARAVELLE CIR,34746,165500,67383,4,2,1,1400,2007,Community,Townhouse,1,0
1516,Osceola,1465,2426 CARAVELLE CIR,34746,165500,67383,4,2,1,1400,2007,Community,Townhouse,1,0
1517,Osceola,1465,2442 CARAVELLE CIR,34746,165500,67383,4,2,1,1400,2007,Community,Townhouse,1,0
1518,Osceola,1490,5055 WARRIOR LN,34746,165500,67383,3,2,0,1328,1988,None,Single Family Residence,0,1
1519,Osceola,1495,4712 WINDWOOD DR,34746,165500,67383,3,2,0,1494,1992,Private,Single Family Residence,1,1
1520,Osceola,1495,2601 BRITTANY LN,34746,165500,67383,3,2,1,1874,1994,None,Single Family Residence,0,1
1521,Osceola,1495,2476 CARAVELLE CIR,34746,165500,67383,4,2,1,1400,2007,Community,Townhouse,1,0
1522,Osceola,1500,3270 TOMAHAWK DR,34746,165500,67383,3,2,0,1410,1988,Community,Single Family Residence,1,1
1523,Osceola,1500,5378 PARADISE CAY CIR,34746,165500,67383,3,2,1,1595,2006,Community,Townhouse,1,0
1524,Osceola,1500,2612 LODI CIR Unit#4-106,34746,165500,67383,3,2,0,1296,2006,Community,Townhouse,1,0
1525,Osceola,1500,3200 WHITE DOVE LN,34746,165500,67383,3,2,0,1377,1991,None,Single Family Residence,0,1
1526,Osceola,1500,3260 PEACE PIPE DR,34746,165500,67383,3,2,0,1377,1988,Community,Single Family Residence,1,1
1527,Osceola,1550,2789 CLUB CORTILE CIR,34746,165500,67383,4,3,0,1873,2007,Community,Townhouse,1,0
1528,Osceola,1550,2604 LODI CIR Unit#5-107,34746,165500,67383,4,3,0,1470,2006,Community,Townhouse,1,0
1529,Osceola,1600,4716 WINDWOOD DR,34746,165500,67383,4,2,0,1852,1991,Private,Single Family Residence,1,1
1530,Osceola,1650,3217 RUNNING BEAR WAY,34746,165500,67383,3,2,0,1328,1991,Private,Single Family Residence,1,1
1531,Osceola,1666,2602 CHATHAM CIR,34746,165500,67383,3,2,0,1677,1995,"Private, Community",Single Family Residence,1,1
1532,Osceola,1745,4684 TRIBUTE TRL,34746,165500,67383,3,2,1,1741,2018,Community,Townhouse,1,0
1533,Osceola,1750,4652 TRIBUTE TRL,34746,165500,67383,3,2,1,1799,2018,Community,Townhouse,1,0
1534,Osceola,1771,5160 REGATTA DR,34746,165500,67383,3,2,1,1666,2007,Community,Townhouse,1,0
1535,Osceola,1795,4622 TRIBUTE TRL,34746,165500,67383,3,2,1,1828,2018,Community,Townhouse,1,0
1536,Osceola,1799,4784 TRIBUTE TRL,34746,165500,67383,3,2,1,1828,2018,None,Townhouse,0,0
1537,Osceola,1799,4788 TRIBUTE TRL,34746,165500,67383,3,2,1,1828,2018,None,Townhouse,0,0
1538,Osceola,1800,4832 TRIBUTE TRL,34746,165500,67383,3,2,1,1797,2019,Community,Townhouse,1,0
1539,Osceola,1800,2602 CHATHAM CIR,34746,165500,67383,3,2,0,1677,1995,Private,Single Family Residence,1,1
1540,Osceola,1849,4810 TRIBUTE TRL,34746,165500,67383,3,2,1,1828,2018,None,Townhouse,0,0
1541,Osceola,1850,2909 SATIRE ST,34746,165500,67383,3,2,1,1850,2019,Community,Townhouse,1,0
1542,Osceola,1950,5100 ADELAIDE DR,34746,165500,67383,4,3,1,1782,2015,Community,Townhouse,1,0
1543,Osceola,2050,4600 RHYTHM RD,34746,165500,67383,3,2,0,1775,2019,None,Single Family Residence,0,1
1544,Osceola,2099,4563 STOREY TELLING WAY,34746,165500,67383,3,2,0,1775,2019,None,Single Family Residence,0,1
1545,Osceola,2250,2700 MONTEGO BAY BLVD,34746,165500,67383,3,2,0,1381,1990,"Private, Community",Single Family Residence,1,1
1546,Osceola,2500,2648 TRANQUILITY WAY,34746,165500,67383,4,2,0,1546,2016,"Private, Community",Single Family Residence,1,1
1547,Osceola,2400,113 CLAYTON AVE,34747,293600,67383,3,2,1,1684,1999,Community,Single Family Residence,1,1
1548,Osceola,2495,188 LONGVIEW AVE,34747,293600,67383,3,2,0,2000,1999,None,Single Family Residence,0,1
1549,Orange,1300,23 E COLUMBUS ST,34761,204500,60921,3,1,0,1215,1946,None,Single Family Residence,0,1
1550,Orange,1300,906 ALASKA DR,34761,204500,60921,4,2,0,1402,1961,None,Single Family Residence,0,1
1551,Orange,1395,1100 JAMELA DR Unit#A,34761,204500,60921,3,1,0,1250,1959,None,Single Family Residence,0,1
1552,Orange,1400,2252 BRANCASTER CIR,34761,204500,60921,2,2,1,1275,2004,Community,Townhouse,1,0
1553,Orange,1400,2007 BRANCASTER CIR,34761,204500,60921,2,2,1,1275,2004,Community,Townhouse,1,0
1554,Orange,1400,619 SHOAL CREEK DR,34761,204500,60921,3,2,0,1470,1996,None,Single Family Residence,0,1
1555,Orange,1400,631 OLYMPIC DR Unit#D,34761,204500,60921,3,2,1,1424,1986,Community,Townhouse,1,0
1556,Orange,1450,1956 COMPASS FLOWER WAY,34761,204500,60921,3,2,1,1342,2009,None,Townhouse,0,0
1557,Orange,1450,2084 SWITCH GRASS CIR,34761,204500,60921,3,2,1,1357,2010,Community,Townhouse,1,0
1558,Orange,1500,468 SCARLATTI CT,34761,204500,60921,3,2,1,1526,2007,Community,Townhouse,1,0
1559,Orange,1595,1517 ISON LN,34761,204500,60921,4,2,0,1643,1986,None,Single Family Residence,0,1
1560,Orange,1600,457 SCARLATTI CT,34761,204500,60921,3,2,1,1549,2006,Community,Townhouse,1,0
1561,Orange,1650,2458 VITERBO WAY,34761,204500,60921,3,2,1,1567,2015,Community,Townhouse,1,0
1562,Orange,1650,329 HORMIGAS ST,34761,204500,60921,3,2,0,1473,1973,Private,Single Family Residence,1,1
1563,Orange,1695,673 NEUMANN VILLAGE CT,34761,204500,60921,3,2,1,1610,2002,None,Single Family Residence,0,1
1564,Orange,1700,3159 TIMBER HAWK CIR,34761,204500,60921,3,2,0,1504,2018,Community,Single Family Residence,1,1
1565,Orange,1700,2313 ALOHA BAY CT,34761,204500,60921,3,2,1,1914,2012,None,Townhouse,0,0
1566,Orange,1750,308 BRIDGE CREEK BLVD,34761,204500,60921,3,2,0,1571,1995,Community,Single Family Residence,1,1
1567,Orange,1800,3147 TIMBER HAWK CIR,34761,204500,60921,3,2,0,1504,2019,None,Single Family Residence,0,1
1568,Orange,1850,1167 BARRONWOOD RD.,34761,204500,60921,3,2,0,1404,2006,Community,Townhouse,1,0
1569,Orange,1895,276 LONGHIRST LOOP,34761,204500,60921,3,2,0,1888,1998,None,Single Family Residence,0,1
1570,Orange,2050,378 LONGSHADOWS CT,34761,204500,60921,3,2,0,1857,1995,Community,Single Family Residence,1,1
1571,Orange,2200,523 LAURENBURG LN,34761,204500,60921,3,2,0,1864,1992,"Private, Community",Single Family Residence,1,1
1572,Osceola,1850,2680 MEAD AVE,34771,245800,66930,3,2,1,1652,2019,Community,Townhouse,1,0
1573,Osceola,1850,5031 WALKER ST,34771,245800,66930,3,2,1,1671,2018,Community,Townhouse,1,0
1574,Osceola,1900,2690 MEAD AVE,34771,245800,66930,3,2,1,1652,2019,Community,Townhouse,1,0
1575,Orange,1550,8835 NEWMARKET DR,34786,422000,99769,2,2,1,1316,2003,Community,Townhouse,1,0
1576,Orange,1550,7771 MASLIN ST,34786,422000,99769,3,2,1,1563,2011,Community,Townhouse,1,0
1577,Orange,1575,12830 LANGSTAFF DR,34786,422000,99769,2,2,1,1280,2004,Community,Townhouse,1,0
1578,Orange,1580,7769 MOSER AVE,34786,422000,99769,3,2,1,1670,2011,Community,Townhouse,1,0
1579,Orange,1600,12339 CRUXBURY DR,34786,422000,99769,2,2,1,1258,2006,Community,Townhouse,1,0
1580,Orange,1600,8125 ENCHANTMENT DR Unit#1305,34786,422000,99769,3,2,1,1371,2010,Community,Townhouse,1,0
1581,Orange,1670,12979 CALDERDALE AVE,34786,422000,99769,3,2,1,1545,2008,Community,Townhouse,1,0
1582,Orange,1700,6545 SILVER QUEEN WAY,34786,422000,99769,3,2,1,1492,2003,Community,Townhouse,1,0
1583,Orange,1700,6369 BLU KNIGHT LN,34786,422000,99769,3,2,1,1471,2003,Community,Townhouse,1,0
1584,Orange,1750,5215 KEENES PHEASANT DR,34786,422000,99769,2,2,1,1624,2004,Community,Townhouse,1,0
1585,Orange,1750,14247 OASIS COVE BLVD Unit#804,34786,422000,99769,3,2,1,1512,2013,Community,Townhouse,1,0
1586,Orange,1750,12831 EMERSONDALE AVE,34786,422000,99769,3,2,1,1480,2010,Community,Townhouse,1,0
1587,Orange,1750,12839 EMERSONDALE AVE,34786,422000,99769,3,2,1,1505,2010,Community,Townhouse,1,0
1588,Orange,1795,6344 LAKE SMITH CIR,34786,422000,99769,3,2,1,1640,2007,Community,Townhouse,1,0
1589,Orange,1795,8607 DANFORTH DR,34786,422000,99769,3,2,1,1480,2004,Community,Townhouse,1,0
1590,Orange,1800,12859 EMERSONDALE AVE,34786,422000,99769,3,2,1,1480,2010,Community,Townhouse,1,0
1591,Orange,1800,7458 BENTONSHIRE AVE,34786,422000,99769,3,2,1,1428,2007,Community,Townhouse,1,0
1592,Orange,1800,12202 LANGSTAFF DR,34786,422000,99769,3,2,1,1545,2012,"Private, Community",Townhouse,1,0
1593,Orange,1800,7751 MASLIN ST,34786,422000,99769,3,2,1,1480,2011,Community,Townhouse,1,0
1594,Orange,1800,7712 BEXTON ST,34786,422000,99769,3,2,1,1560,2012,Community,Townhouse,1,0
1595,Orange,1800,8752 DANFORTH DR,34786,422000,99769,3,2,1,1480,2005,Community,Townhouse,1,0
1596,Orange,1800,13532 CARROWAY ST,34786,422000,99769,3,2,1,1471,2003,Community,Townhouse,1,0
1597,Orange,1800,7620 SUTHERTON LN,34786,422000,99769,3,2,1,1480,2010,Community,Townhouse,1,0
1598,Orange,1800,7459 RIPPLEPOINTE WAY,34786,422000,99769,3,2,1,1503,2011,Community,Townhouse,1,0
1599,Orange,1800,12831 GRACEHILL LN,34786,422000,99769,3,2,1,1617,2015,Community,Townhouse,1,0
1600,Orange,1800,13318 JERVEY ST,34786,422000,99769,3,2,0,1700,2007,None,Single Family Residence,0,1
1601,Orange,1850,12814 STRODE LN,34786,422000,99769,3,2,1,1617,2015,Community,Townhouse,1,0
1602,Orange,1850,12997 BORLAND ST,34786,422000,99769,3,2,0,1428,2007,Community,Townhouse,1,0
1603,Orange,1850,13143 KEGAN ST,34786,422000,99769,3,2,1,1614,2014,Community,Townhouse,1,0
1604,Orange,1850,7823 HARDENTON ST,34786,422000,99769,3,2,1,1480,2012,Community,Townhouse,1,0
1605,Orange,1850,7712 RIGBY ST,34786,422000,99769,3,2,1,1480,2012,Community,Townhouse,1,0
1606,Orange,1850,6310 SOUTHBRIDGE ST,34786,422000,99769,3,2,1,1640,2007,None,Townhouse,0,0
1607,Orange,1850,7660 BILLINGHAM ST,34786,422000,99769,3,2,1,1798,2009,Community,Townhouse,1,0
1608,Orange,1850,8642 VIA TAVOLERIA WAY,34786,422000,99769,3,2,1,1919,2014,Community,Townhouse,1,0
1609,Orange,1850,8637 VIA TAVOLERIA WAY,34786,422000,99769,3,2,1,1919,2014,Community,Townhouse,1,0
1610,Orange,1850,12710 SALOMON COVE DR,34786,422000,99769,3,2,1,1498,2011,Community,Townhouse,1,0
1611,Orange,1850,7637 SUTHERTON LN,34786,422000,99769,3,2,1,1505,2012,Community,Townhouse,1,0
1612,Orange,1850,11922 SILVERLAKE PARK DR,34786,422000,99769,3,2,1,1829,2014,Community,Single Family Residence,1,1
1613,Orange,1867,6506 STOLLER AVE,34786,422000,99769,3,2,1,1912,2015,Community,Townhouse,1,0
1614,Orange,1875,7637 SUTHERTON LN,34786,422000,99769,3,2,1,1505,2012,Community,Townhouse,1,0
1615,Orange,1875,11969 WATER RUN ALY,34786,422000,99769,3,2,1,1570,2016,Community,Townhouse,1,0
1616,Orange,1895,7680 FAIRGROVE AVE,34786,422000,99769,3,2,1,1748,2016,Community,Townhouse,1,0
1617,Orange,1895,8615 VIA TRIESTE DR,34786,422000,99769,3,3,0,1891,2014,Community,Townhouse,1,0
1618,Orange,1895,13131 KEGAN ST,34786,422000,99769,3,2,1,1745,2014,Community,Townhouse,1,0
1619,Orange,1900,12972 EMERSONDALE AVE,34786,422000,99769,3,2,1,1520,2009,Community,Townhouse,1,0
1620,Orange,1900,12956 GARRIDAN AVE,34786,422000,99769,3,2,1,1583,2007,None,Single Family Residence,0,1
1621,Orange,1900,11345 EVESHAM DR,34786,422000,99769,3,2,1,1641,2008,Community,Townhouse,1,0
1622,Orange,1900,7102 VENTNOR DR,34786,422000,99769,3,2,1,1675,2009,Community,Townhouse,1,0
1623,Orange,1900,13184 KEGAN ST,34786,422000,99769,3,2,1,1983,2015,None,Single Family Residence,0,1
1624,Orange,1925,12832 STRODE LN,34786,422000,99769,3,2,1,1755,2015,Community,Townhouse,1,0
1625,Orange,1925,7669 FORDSON LN,34786,422000,99769,3,2,1,1620,2016,Community,Townhouse,1,0
1626,Orange,1925,12844 STRODE LN,34786,422000,99769,4,2,1,1997,2015,Community,Townhouse,1,0
1627,Orange,1950,13843 FARELLA ALY,34786,422000,99769,3,2,1,1931,2017,Community,Townhouse,1,0
1628,Orange,1950,7140 FLOWING WATER ALY,34786,422000,99769,3,2,1,1727,2016,Community,Townhouse,1,0
1629,Orange,1950,7428 RIPPLEPOINTE WAY,34786,422000,99769,3,2,1,1881,2015,Community,Townhouse,1,0
1630,Orange,1950,11933 WATER RUN ALY,34786,422000,99769,3,2,1,1569,2016,Community,Townhouse,1,0
1631,Orange,1950,4912 WOODBREEZE CT,34786,422000,99769,3,2,0,1723,1986,None,Single Family Residence,0,1
1632,Orange,1950,11933 WATER RUN ALY,34786,422000,99769,3,2,1,1569,2016,Community,Townhouse,1,0
1633,Orange,1950,5855 SOTER LN,34786,422000,99769,3,2,1,1913,2019,Community,Townhouse,1,0
1634,Orange,1950,8619 COVENTRY PKWY,34786,422000,99769,3,2,1,1812,2016,Community,Townhouse,1,0
1635,Orange,1950,8332 IRON MOUNTAIN TRL,34786,422000,99769,3,2,1,1540,2016,Community,Townhouse,1,0
1636,Orange,1950,7648 FAIRGROVE AVE,34786,422000,99769,3,2,1,1748,2016,Community,Townhouse,1,0
1637,Orange,1950,13349 SUNKISS LOOP,34786,422000,99769,3,2,0,1746,2005,Community,Single Family Residence,1,1
1638,Orange,1950,11728 WATER RUN ALY,34786,422000,99769,3,2,1,1712,2017,Community,Townhouse,1,0
1639,Orange,1950,8680 WELLINGTON BLUE LN,34786,422000,99769,3,2,1,1812,2016,None,Townhouse,0,0
1640,Orange,1950,13172 KEGAN ST,34786,422000,99769,3,2,1,1982,2015,Community,Single Family Residence,1,1
1641,Orange,1950,13857 BRIDGEWATER CROSSINGS BLVD,34786,422000,99769,3,2,1,1814,2014,None,Single Family Residence,0,1
1642,Orange,1950,12470 LANGSTAFF DR,34786,422000,99769,3,2,1,1545,2013,Community,Townhouse,1,0
1643,Orange,1950,7612 FAIRGROVE AVE,34786,422000,99769,3,2,1,1742,2016,None,Townhouse,0,0
1644,Orange,1950,13087 CALDERDALE AVE,34786,422000,99769,4,2,1,1997,2015,Community,Townhouse,1,0
1645,Orange,1965,8326 IRON MOUNTAIN TRL,34786,422000,99769,3,2,1,1812,2016,Community,Townhouse,1,0
1646,Orange,1975,7751 FAIRGROVE AVE,34786,422000,99769,3,2,1,1644,2009,Community,Townhouse,1,0
1647,Orange,1980,8607 COVENTRY PARK WAY,34786,422000,99769,3,2,1,1760,2016,Community,Townhouse,1,0
1648,Orange,1995,8442 COVENTRY PARK WAY,34786,422000,99769,3,2,1,1772,2015,Community,Townhouse,1,0
1649,Orange,1995,13796 BECKMAN DR,34786,422000,99769,3,2,1,1912,2015,Community,Townhouse,1,0
1650,Orange,2000,7569 RIPPLEPOINTE WAY,34786,422000,99769,3,2,1,1740,2009,Community,Townhouse,1,0
1651,Orange,2000,6011 SAVANNA OAK ALY,34786,422000,99769,3,2,1,1912,2019,Community,Townhouse,1,0
1652,Orange,2000,7617 RIPPLEPOINTE WAY,34786,422000,99769,3,2,1,1881,2015,Community,Townhouse,1,0
1653,Orange,2000,5838 SOTER LN,34786,422000,99769,3,2,1,1912,2019,Community,Townhouse,1,0
1654,Orange,2000,13787 BRESSLER ALY,34786,422000,99769,3,2,1,1912,2019,Community,Townhouse,1,0
1655,Orange,2000,13781 BRESSLER ALY,34786,422000,99769,3,2,1,1912,2019,Community,Townhouse,1,0
